1","184","16.8","+/-0.5","15.5","+/-1.6"
"S0201","185","12.6","+/-0.4","9.3","+/-1.1"
,"185",,,,
"S0201","186","1,407,421","+/-10,266","134,463","+/-5,752"
"S0201","187","44.9","+/-0.6","52.7","+/-2.1"
"S0201","188","17.6","+/-0.6","10.9","+/-1.5"
"S0201","189","33.3","+/-0.6","33.2","+/-2.3"
"S0201","190","0.1","+/-0.1","0.1","+/-0.1"
"S0201","191","0.7","+/-0.1","0.8","+/-0.4"
"S0201","192","3.4","+/-0.3","2.2","+/-0.7"
,"192",,,,
,"193",,,,
"S0201","193","0.5","+/-0.1","0.9","+/-0.3"
"S0201","194","7.7",
