"
"B19037I",57.000,"$20,000 to $24,999","N","N","N","N"
"B19037I",58.000,"$25,000 to $29,999","N","N","N","N"
"B19037I",59.000,"$30,000 to $34,999","N","N","N","N"
"B19037I",60.000,"$35,000 to $39,999","N","N","N","N"
"B19037I",61.000,"$40,000 to $44,999","N","N","N","N"
"B19037I",62.000,"$45,000 to $49,999","N","N","N","N"
"B19037I",63.000,"$50,000 to $59,999","N","N","N","N"
"B19037I",64.000,"$60,000 to $74,999","N","N","N","N"
"B19037I",65.000,"$75,000 to $99,999","N","N","N","N"
"B19037I",66.000,"$100,0
