249","24.3","+/-1.1","32.8","+/-3.8"
"S0201","250","23.8","+/-1.1","32.4","+/-3.8"
"S0201","251","28.7","+/-1.7","38.9","+/-6.8"
"S0201","252","21.9","+/-1.1","30.2","+/-4.0"
"S0201","253","14.5","+/-0.4","22.1","+/-1.8"
"S0201","254","15.4","+/-0.5","22.8","+/-2.1"
"S0201","255","10.1","+/-0.7","16.8","+/-3.0"
"S0201","256","14.4","+/-0.6","23.0","+/-2.4"
"S0201","257","28.9","+/-1.1","39.9","+/-4.1"
,"257",,,,
"S0201","258","1,385,300","+/-8,701","80,916","+/-3,035"
,"259",,,,
"S0201","259","68.6","+/-0.6
