"
"S0201","185","15.3","+/-0.8","10.8","+/-1.5"
,"185",,,,
"S0201","186","839,157","+/-7,811","93,920","+/-4,554"
"S0201","187","41.9","+/-0.7","48.8","+/-2.2"
"S0201","188","18.5","+/-0.7","15.3","+/-1.5"
"S0201","189","33.9","+/-0.8","32.7","+/-2.1"
"S0201","190","0.1","+/-0.1","0.1","+/-0.1"
"S0201","191","0.5","+/-0.1","0.2","+/-0.2"
"S0201","192","5.2","+/-0.4","3.0","+/-0.8"
,"192",,,,
,"193",,,,
"S0201","193","0.4","+/-0.1","0.2","+/-0.1"
"S0201","194","6.9","+/-0.3","6.0","+/-0.7"
"S0201","195","12.
