","+/-11,763","2,441","+/-807"
"S0201","134","52.0","+/-1.4","42.2","+/-13.4"
"S0201","135","48.0","+/-1.4","57.8","+/-13.4"
,"136",,,,
"S0201","136","25.3","+/-1.5","12.6","+/-5.2"
"S0201","137","30.3","+/-1.5","6.9","+/-4.0"
"S0201","138","44.4","+/-1.5","80.5","+/-6.8"
,"138",,,,
,"139",,,,
"S0201","139","452,358","+/-13,441","7,808","+/-1,250"
"S0201","140","33.2","+/-1.5","84.7","+/-5.7"
"S0201","141","20.9","+/-0.9","1.7","+/-1.6"
"S0201","142","3.4","+/-0.6","0.0","+/-2.1"
"S0201","143","0.4","+/-0.1
