2.1","24.3","+/-9.9"
,"103",,,,
,"104",,,,
"S0201","104","6,850,347","+/-3,766","281,439","+/-8,978"
"S0201","105","10.7","+/-0.2","1.3","+/-0.3"
,"105",,,,
,"106",,,,
"S0201","106","8,455,369","+/-4,186","379,890","+/-11,307"
"S0201","107","14.5","+/-0.2","4.8","+/-0.7"
"S0201","108","1,474,087","+/-5,239","90,306","+/-4,032"
"S0201","109","5.6","+/-0.3","4.4","+/-1.2"
"S0201","110","6,109,836","+/-7,200","285,587","+/-8,716"
"S0201","111","12.3","+/-0.2","4.4","+/-0.7"
"S0201","112","87.7","+/-0.2","95.6"
