17.5"
,"103",,,,
,"104",,,,
"S0201","104","4,403,875","+/-2,668","101,331","+/-1,921"
"S0201","105","12.0","+/-0.2","5.3","+/-0.9"
,"105",,,,
,"106",,,,
"S0201","106","5,340,788","+/-2,644","135,043","+/-2,334"
"S0201","107","17.1","+/-0.3","9.5","+/-1.2"
"S0201","108","858,877","+/-3,946","31,696","+/-1,376"
"S0201","109","7.0","+/-0.5","5.8","+/-2.3"
"S0201","110","3,744,132","+/-4,536","95,818","+/-2,193"
"S0201","111","14.2","+/-0.3","8.3","+/-1.3"
"S0201","112","85.8","+/-0.3","91.7","+/-1.3"
"S0201","
