8.7","+/-2.5"
"S0201","41","33.1","+/-0.3","58.2","+/-3.1"
"S0201","42","48.5","+/-0.5","51.6","+/-3.6"
"S0201","43","21.9","+/-0.3","41.5","+/-3.2"
"S0201","44","14.6","+/-0.3","10.3","+/-1.7"
"S0201","45","9.0","+/-0.3","9.3","+/-1.7"
"S0201","46","32.0","+/-0.4","21.3","+/-2.5"
"S0201","47","14.9","+/-0.4","16.8","+/-2.3"
"S0201","48","11.6","+/-0.3","7.6","+/-1.8"
"S0201","49","3.3","+/-0.1","9.2","+/-1.9"
"S0201","50","17.0","+/-0.3","4.4","+/-1.0"
"S0201","51","14.8","+/-0.3","3.3","+/-0.9"
"S0201","5
