","11.8","+/-0.3","18.3","+/-1.8"
"S0201","196","3.8","+/-0.2","2.9","+/-0.9"
"S0201","197","11.6","+/-0.3","5.4","+/-0.9"
"S0201","198","6.3","+/-0.2","1.8","+/-0.7"
"S0201","199","2.8","+/-0.1","0.7","+/-0.4"
"S0201","200","6.9","+/-0.2","1.8","+/-0.5"
"S0201","201","10.4","+/-0.3","8.5","+/-1.5"
"S0201","202","18.3","+/-0.4","2.6","+/-0.7"
"S0201","203","7.9","+/-0.2","10.8","+/-1.6"
"S0201","204","4.7","+/-0.2","5.0","+/-1.4"
"S0201","205","5.1","+/-0.2","0.6","+/-0.3"
,"205",,,,
,"206",,,,
"S0201","206
