labor force:","N","N","N","N"
"B23002I",65.000,"In Armed Forces","N","N","N","N"
"B23002I",66.000,"Civilian:","N","N","N","N"
"B23002I",67.000,"Employed","N","N","N","N"
"B23002I",68.000,"Unemployed","N","N","N","N"
"B23002I",69.000,"Not in labor force","N","N","N","N"
"B23002I",70.000,"65 to 69 years:","N","N","N","N"
"B23002I",71.000,"In labor force:","N","N","N","N"
"B23002I",72.000,"Employed","N","N","N","N"
"B23002I",73.000,"Unemployed","N","N","N","N"
"B23002I",74.000,"Not in labor force","N","N","N",
