.8"
"S0201","266","9.7","+/-0.3","21.4","+/-2.6"
,"266",,,,
,"267",,,,
"S0201","267","16.5","+/-0.3","15.7","+/-2.1"
"S0201","268","23.3","+/-0.4","21.9","+/-2.4"
"S0201","269","18.7","+/-0.3","22.4","+/-2.6"
"S0201","270","26.0","+/-0.4","30.0","+/-2.7"
"S0201","271","10.5","+/-0.2","7.8","+/-1.8"
"S0201","272","5.0","+/-0.2","2.2","+/-0.7"
,"272",,,,
,"273",,,,
"S0201","273","7.0","+/-0.2","11.2","+/-1.6"
"S0201","274","93.0","+/-0.2","88.8","+/-1.6"
,"274",,,,
,"275",,,,
"S0201","275","54.2","+/-0.4","43
