-2,990"
"S0201","31","41.1","+/-0.1","43.7","+/-2.6"
"S0201","32","58.9","+/-0.1","56.3","+/-2.6"
,"32",,,,
,"33",,,,
"S0201","33","3,391,730","*****","354,159","+/-10,769"
"S0201","34","59.2","+/-0.3","62.4","+/-1.2"
"S0201","35","30.5","+/-0.3","31.4","+/-1.2"
"S0201","36","5.4","+/-0.2","3.0","+/-0.5"
"S0201","37","4.9","+/-0.2","3.2","+/-0.5"
"S0201","38","2.2","+/-0.1","1.8","+/-0.4"
,"38",,,,
,"39",,,,
"S0201","39","1,325,443","+/-5,814","144,962","+/-4,917"
"S0201","40","67.5","+/-0.6","69.0","+/-1.9
