",86.000,"25 to 29 minutes","N","N","N","N"
"B08134",87.000,"30 to 34 minutes","N","N","N","N"
"B08134",88.000,"35 to 44 minutes","N","N","N","N"
"B08134",89.000,"45 to 59 minutes","N","N","N","N"
"B08134",90.000,"60 or more minutes","N","N","N","N"
"B08134",91.000,"Railroad or ferryboat:","N","N","N","N"
"B08134",92.000,"Less than 10 minutes","N","N","N","N"
"B08134",93.000,"10 to 14 minutes","N","N","N","N"
"B08134",94.000,"15 to 19 minutes","N","N","N","N"
"B08134",95.000,"20 to 24 minutes","N","N","N","
