S0201","73","938,873","+/-7,714","77,581","+/-4,085"
"S0201","74","6.6","+/-0.4","6.6","+/-1.2"
"S0201","75","5.6","+/-0.4","4.9","+/-0.9"
"S0201","76","41.5","+/-0.6","45.2","+/-2.2"
"S0201","77","21.8","+/-0.5","22.6","+/-1.9"
"S0201","78","24.5","+/-0.6","20.7","+/-1.7"
,"78",,,,
"S0201","79","465,392","+/-5,874","39,179","+/-2,782"
"S0201","80","71.5","+/-1.1","75.1","+/-2.7"
"S0201","81","21.6","+/-0.9","17.7","+/-2.5"
"S0201","82","473,481","+/-5,478","38,402","+/-2,321"
"S0201","83","66.2","+/-0.8","
