,
"S0201","21","2,684,026","+/-2,070","164,271","+/-4,519"
"S0201","22","48.6","+/-0.1","48.0","+/-1.0"
"S0201","23","51.4","+/-0.1","52.0","+/-1.0"
,"23",,,,
"S0201","24","839,466","+/-2,880","61,916","+/-2,861"
"S0201","25","51.3","+/-0.2","49.2","+/-2.1"
"S0201","26","48.7","+/-0.2","50.8","+/-2.1"
,"26",,,,
"S0201","27","1,368,923","+/-3,993","81,964","+/-3,238"
"S0201","28","49.1","+/-0.1","48.4","+/-1.7"
"S0201","29","50.9","+/-0.1","51.6","+/-1.7"
,"29",,,,
"S0201","30","475,637","+/-2,154","20,391",
