Hispanic or Latino",,,,
"B19037I",1.000,"Total:","N","N","N","N"
"B19037I",2.000,"Householder under 25 years:","N","N","N","N"
"B19037I",3.000,"Less than $10,000","N","N","N","N"
"B19037I",4.000,"$10,000 to $14,999","N","N","N","N"
"B19037I",5.000,"$15,000 to $19,999","N","N","N","N"
"B19037I",6.000,"$20,000 to $24,999","N","N","N","N"
"B19037I",7.000,"$25,000 to $29,999","N","N","N","N"
"B19037I",8.000,"$30,000 to $34,999","N","N","N","N"
"B19037I",9.000,"$35,000 to $39,999","N","N","N","N"
"B19037I",10.00
