","N","N","N"
"B17001G",33.000,"Under 5 years","N","N","N","N"
"B17001G",34.000,"5 years","N","N","N","N"
"B17001G",35.000,"6 to 11 years","N","N","N","N"
"B17001G",36.000,"12 to 14 years","N","N","N","N"
"B17001G",37.000,"15 years","N","N","N","N"
"B17001G",38.000,"16 and 17 years","N","N","N","N"
"B17001G",39.000,"18 to 24 years","N","N","N","N"
"B17001G",40.000,"25 to 34 years","N","N","N","N"
"B17001G",41.000,"35 to 44 years","N","N","N","N"
"B17001G",42.000,"45 to 54 years","N","N","N","N"
"B17001G",43
