","64.5","+/-1.1"
"S0201","153","65.1","+/-0.3","62.0","+/-1.1"
"S0201","154","3.6","+/-0.2","2.5","+/-0.4"
"S0201","155","5.3","+/-0.3","3.8","+/-0.7"
"S0201","156","0.5","+/-0.1","0.7","+/-0.2"
"S0201","157","30.8","+/-0.3","34.8","+/-1.1"
,"157",,,,
"S0201","158","2,314,862","+/-2,618","236,838","+/-7,446"
"S0201","159","64.5","+/-0.4","59.4","+/-1.3"
"S0201","160","64.3","+/-0.4","59.0","+/-1.3"
"S0201","161","60.8","+/-0.4","56.8","+/-1.3"
"S0201","162","3.5","+/-0.2","2.3","+/-0.5"
"S0201","163","5.5"
