8"
"S0201","41","30.5","+/-0.4","47.5","+/-3.7"
"S0201","42","50.1","+/-0.5","51.5","+/-3.9"
"S0201","43","20.9","+/-0.4","32.0","+/-3.8"
"S0201","44","11.9","+/-0.3","14.9","+/-2.3"
"S0201","45","7.5","+/-0.2","11.9","+/-2.2"
"S0201","46","34.1","+/-0.4","27.4","+/-3.8"
"S0201","47","15.6","+/-0.3","16.2","+/-2.9"
"S0201","48","12.6","+/-0.3","12.8","+/-3.0"
"S0201","49","3.0","+/-0.2","3.3","+/-1.2"
"S0201","50","18.5","+/-0.3","11.2","+/-2.3"
"S0201","51","16.1","+/-0.4","8.6","+/-1.8"
"S0201","52","2.4"
