.1","4.8","+/-0.6"
"S0201","11","6.8","+/-0.1","2.4","+/-0.5"
"S0201","12","6.6","+/-0.1","2.3","+/-0.4"
,"12",,,,
"S0201","13","37.2","+/-0.1","25.3","+/-0.6"
,"13",,,,
"S0201","14","75.7","+/-0.1","64.0","+/-0.9"
"S0201","15","71.3","+/-0.1","58.7","+/-1.1"
"S0201","16","16.2","+/-0.1","5.9","+/-0.6"
"S0201","17","13.3","+/-0.1","4.7","+/-0.5"
,"17",,,,
"S0201","18","1,422,429","+/-2,533","57,964","+/-1,513"
"S0201","19","51.1","+/-0.2","52.0","+/-2.2"
"S0201","20","48.9","+/-0.2","48.0","+/-2.2"
,"20",,,
