ER)",,,,
"B25032G",.,"Universe:  Occupied housing units with a householder who is Two or more races",,,,
"B25032G",1.000,"Total:","N","N","N","N"
"B25032G",2.000,"1, detached","N","N","N","N"
"B25032G",3.000,"1, attached","N","N","N","N"
"B25032G",4.000,"2","N","N","N","N"
"B25032G",5.000,"3 or 4","N","N","N","N"
"B25032G",6.000,"5 to 9","N","N","N","N"
"B25032G",7.000,"10 to 19","N","N","N","N"
"B25032G",8.000,"20 to 49","N","N","N","N"
"B25032G",9.000,"50 or more","N","N","N","N"
"B25032G",10.000,"Mobile 
