/-2.3"
"S0201","143","0.4","+/-0.1","2.1","+/-3.1"
"S0201","144","35.4","+/-1.1","7.4","+/-6.3"
"S0201","145","1.6","+/-0.3","18.7","+/-6.6"
,"145",,,,
,"146",,,,
"S0201","146","5,247,226","+/-1,448","510,423","+/-13,120"
"S0201","147","85.1","+/-0.3","97.6","+/-0.5"
"S0201","148","14.9","+/-0.3","2.4","+/-0.5"
"S0201","149","5.7","+/-0.2","0.3","+/-0.1"
,"149",,,,
,"150",,,,
"S0201","150","4,419,589","+/-3,757","445,517","+/-10,534"
"S0201","151","69.2","+/-0.3","65.2","+/-1.1"
"S0201","152","68.7","+/-0.3
