N","N","N"
"B20005F",62.000,"$22,500 to $24,999","N","N","N","N"
"B20005F",63.000,"$25,000 to $29,999","N","N","N","N"
"B20005F",64.000,"$30,000 to $34,999","N","N","N","N"
"B20005F",65.000,"$35,000 to $39,999","N","N","N","N"
"B20005F",66.000,"$40,000 to $44,999","N","N","N","N"
"B20005F",67.000,"$45,000 to $49,999","N","N","N","N"
"B20005F",68.000,"$50,000 to $54,999","N","N","N","N"
"B20005F",69.000,"$55,000 to $64,999","N","N","N","N"
"B20005F",70.000,"$65,000 to $74,999","N","N","N","N"
"B20005F",71.00
