N"
"B23011",46.000,"40 to 47 weeks","N","N","N","N"
"B23011",47.000,"27 to 39 weeks","N","N","N","N"
"B23011",48.000,"14 to 26 weeks","N","N","N","N"
"B23011",49.000,"1 to 13 weeks","N","N","N","N"
"B23011",50.000,"Did not work in the past 12 months","N","N","N","N"
"B23011",51.000,"Female:","N","N","N","N"
"B23011",52.000,"With a disability:","N","N","N","N"
"B23011",53.000,"Worked in the past 12 months:","N","N","N","N"
"B23011",54.000,"Usually worked 35 or more hours per week:","N","N","N","N"
"B23011",5
