ce:","N","N","N","N"
"B23002C",33.000,"Employed","N","N","N","N"
"B23002C",34.000,"Unemployed","N","N","N","N"
"B23002C",35.000,"Not in labor force","N","N","N","N"
"B23002C",36.000,"70 years and over:","N","N","N","N"
"B23002C",37.000,"In labor force:","N","N","N","N"
"B23002C",38.000,"Employed","N","N","N","N"
"B23002C",39.000,"Unemployed","N","N","N","N"
"B23002C",40.000,"Not in labor force","N","N","N","N"
"B23002C",41.000,"Female:","N","N","N","N"
"B23002C",42.000,"16 to 19 years:","N","N","N","N"
"B23
