1","73","1,494,744","+/-9,935","50,594","+/-2,608"
"S0201","74","6.5","+/-0.3","8.6","+/-1.8"
"S0201","75","5.1","+/-0.2","8.3","+/-1.8"
"S0201","76","41.3","+/-0.4","41.2","+/-3.0"
"S0201","77","22.4","+/-0.3","23.0","+/-2.7"
"S0201","78","24.6","+/-0.4","18.8","+/-2.8"
,"78",,,,
"S0201","79","738,892","+/-6,546","26,079","+/-2,138"
"S0201","80","71.6","+/-0.7","75.5","+/-3.6"
"S0201","81","21.4","+/-0.6","16.5","+/-3.5"
"S0201","82","755,852","+/-6,786","24,515","+/-1,715"
"S0201","83","66.2","+/-0.7","69
