"
"S0201","257","25.4","+/-0.7","36.2","+/-6.4"
,"257",,,,
"S0201","258","2,305,027","+/-10,294","46,554","+/-2,596"
,"259",,,,
"S0201","259","70.7","+/-0.5","53.4","+/-4.2"
"S0201","260","29.3","+/-0.5","46.6","+/-4.2"
,"260",,,,
"S0201","261","2.58","+/-0.01","3.16","+/-0.17"
"S0201","262","2.18","+/-0.03","2.61","+/-0.19"
,"262",,,,
,"263",,,,
"S0201","263","75.4","+/-0.4","66.4","+/-3.7"
"S0201","264","7.8","+/-0.3","12.3","+/-2.9"
"S0201","265","10.2","+/-0.3","15.2","+/-3.1"
"S0201","266","6.6","+/-0.
