tive Hawaiian and Other Pacific Islander alone population",,,,
"B01002E",0.700,"Median age --",,,,
"B01002E",1.000,"Total:","N","N","N","N"
"B01002E",2.000,"Male","N","N","N","N"
"B01002E",3.000,"Female","N","N","N","N"
"B01002F",.,"MEDIAN AGE BY SEX (SOME OTHER RACE ALONE)",,,,
"B01002F",.,"Universe:  Some other race alone population",,,,
"B01002F",0.700,"Median age --",,,,
"B01002F",1.000,"Total:","27.6","+/-1.3","26.3","28.9"
"B01002F",2.000,"Male","26.9","+/-3.4","23.5","30.3"
"B01002F",3.000,"Female","
