164",,,,
"S0201","164","1,714,985","+/-11,199","187,448","+/-6,871"
"S0201","165","79.7","+/-0.5","82.9","+/-1.1"
"S0201","166","8.4","+/-0.4","6.7","+/-0.8"
"S0201","167","4.1","+/-0.3","3.7","+/-0.7"
"S0201","168","3.0","+/-0.2","2.3","+/-0.5"
"S0201","169","1.4","+/-0.2","0.9","+/-0.4"
"S0201","170","3.5","+/-0.2","3.6","+/-0.5"
"S0201","171","24.1","+/-0.3","24.6","+/-0.7"
,"171",,,,
"S0201","172","1,764,288","+/-10,606","192,185","+/-7,064"
,"173",,,,
"S0201","173","38.6","+/-0.6","45.8","+/-1.6"
"S020
