",,,,
"S0201","164","4,295,479","+/-20,805","207,762","+/-7,411"
"S0201","165","78.2","+/-0.4","50.0","+/-3.0"
"S0201","166","11.5","+/-0.3","34.7","+/-3.0"
"S0201","167","2.4","+/-0.2","4.8","+/-1.4"
"S0201","168","1.7","+/-0.1","2.3","+/-0.7"
"S0201","169","1.9","+/-0.1","6.6","+/-1.1"
"S0201","170","4.2","+/-0.2","1.7","+/-0.6"
"S0201","171","27.3","+/-0.2","32.5","+/-1.6"
,"171",,,,
"S0201","172","4,366,243","+/-20,547","209,389","+/-7,417"
,"173",,,,
"S0201","173","33.2","+/-0.4","4.7","+/-1.0"
"S0201"
