1","11.2","+/-0.6"
"S0201","11","6.4","+/-0.1","6.4","+/-0.5"
"S0201","12","7.0","+/-0.1","6.3","+/-0.7"
,"12",,,,
"S0201","13","39.1","+/-0.2","40.2","+/-0.7"
,"13",,,,
"S0201","14","76.7","+/-0.1","76.5","+/-1.1"
"S0201","15","72.5","+/-0.1","71.8","+/-1.1"
"S0201","16","16.2","+/-0.1","15.3","+/-1.0"
"S0201","17","13.4","+/-0.1","12.7","+/-0.9"
,"17",,,,
"S0201","18","817,866","+/-672","85,104","+/-5,337"
"S0201","19","51.2","+/-0.2","50.5","+/-2.1"
"S0201","20","48.8","+/-0.2","49.5","+/-2.1"
,"20",,,,
