","113","451,139","+/-2,259","19,526","+/-1,323"
"S0201","114","46.8","+/-0.8","51.8","+/-5.1"
,"114",,,,
,"115",,,,
"S0201","115","3,532,356","+/-3,056","235,342","+/-6,919"
"S0201","116","80.3","+/-0.6","79.5","+/-1.8"
"S0201","117","19.2","+/-0.6","20.5","+/-1.8"
"S0201","118","11.6","+/-0.4","10.9","+/-1.3"
"S0201","119","7.6","+/-0.3","9.6","+/-1.5"
"S0201","120","4.4","+/-0.3","7.6","+/-1.3"
"S0201","121","3.2","+/-0.2","2.0","+/-0.6"
"S0201","122","0.5","+/-0.1","0.1","+/-0.1"
,"122",,,,
,"123",,,,
"
