0"
"S0201","41","30.4","+/-0.5","36.1","+/-2.3"
"S0201","42","50.5","+/-0.6","47.4","+/-2.2"
"S0201","43","20.4","+/-0.5","21.9","+/-1.9"
"S0201","44","11.9","+/-0.4","17.7","+/-1.9"
"S0201","45","7.6","+/-0.3","10.9","+/-1.6"
"S0201","46","33.1","+/-0.5","28.7","+/-2.0"
"S0201","47","15.1","+/-0.4","14.3","+/-1.8"
"S0201","48","12.4","+/-0.4","11.5","+/-1.5"
"S0201","49","2.7","+/-0.2","2.9","+/-1.0"
"S0201","50","18.0","+/-0.4","14.4","+/-1.5"
"S0201","51","16.0","+/-0.4","12.5","+/-1.5"
"S0201","52","2.1
