0 to $249","N","N","N","N"
"B25061",6.000,"$250 to $299","N","N","N","N"
"B25061",7.000,"$300 to $349","N","N","N","N"
"B25061",8.000,"$350 to $399","N","N","N","N"
"B25061",9.000,"$400 to $449","N","N","N","N"
"B25061",10.000,"$450 to $499","N","N","N","N"
"B25061",11.000,"$500 to $549","N","N","N","N"
"B25061",12.000,"$550 to $599","N","N","N","N"
"B25061",13.000,"$600 to $649","N","N","N","N"
"B25061",14.000,"$650 to $699","N","N","N","N"
"B25061",15.000,"$700 to $749","N","N","N","N"
"B25061",16.000,"$7
