2","2.2","+/-0.2","1.1","+/-0.6"
,"52",,,,
"S0201","53","2.69","+/-0.01","4.27","+/-0.14"
"S0201","54","3.27","+/-0.02","4.45","+/-0.16"
,"54",,,,
,"55",,,,
"S0201","55","7,325,075","+/-3,740","301,271","+/-9,381"
"S0201","56","48.8","+/-0.4","54.7","+/-1.9"
"S0201","57","5.7","+/-0.1","1.0","+/-0.3"
"S0201","58","11.5","+/-0.2","4.0","+/-0.7"
"S0201","59","2.5","+/-0.1","3.2","+/-0.8"
"S0201","60","31.5","+/-0.3","37.1","+/-1.9"
,"60",,,,
"S0201","61","3,571,721","+/-4,490","193,220","+/-6,715"
"S0201","62
