2","+/-0.8"
"S0201","113","621,412","+/-1,757","97,602","+/-4,288"
"S0201","114","37.7","+/-1.0","33.3","+/-2.0"
,"114",,,,
,"115",,,,
"S0201","115","5,537,790","+/-3,157","531,463","+/-14,046"
"S0201","116","84.7","+/-0.4","89.7","+/-0.7"
"S0201","117","14.5","+/-0.4","9.9","+/-0.7"
"S0201","118","7.8","+/-0.3","5.4","+/-0.7"
"S0201","119","6.7","+/-0.2","4.6","+/-0.5"
"S0201","120","3.4","+/-0.2","2.2","+/-0.4"
"S0201","121","3.3","+/-0.2","2.4","+/-0.3"
"S0201","122","0.8","+/-0.1","0.4","+/-0.1"
,"122",
