years","N","N","N","N"
"B12002",27.000,"45 to 49 years","N","N","N","N"
"B12002",28.000,"50 to 54 years","N","N","N","N"
"B12002",29.000,"55 to 59 years","N","N","N","N"
"B12002",30.000,"60 to 64 years","N","N","N","N"
"B12002",31.000,"65 to 74 years","N","N","N","N"
"B12002",32.000,"75 to 84 years","N","N","N","N"
"B12002",33.000,"85 years and over","N","N","N","N"
"B12002",34.000,"Married, spouse absent:","N","N","N","N"
"B12002",35.000,"Separated:","N","N","N","N"
"B12002",36.000,"15 to 17 years","N","N"
