,"+/-0.7"
"S0201","113","871,446","+/-3,204","3,997","+/-1,164"
"S0201","114","45.1","+/-0.9","45.6","+/-15.3"
,"114",,,,
,"115",,,,
"S0201","115","9,220,807","+/-6,143","437,736","+/-12,560"
"S0201","116","80.5","+/-0.4","73.5","+/-2.3"
"S0201","117","18.8","+/-0.4","23.6","+/-2.4"
"S0201","118","9.5","+/-0.3","15.5","+/-2.1"
"S0201","119","9.3","+/-0.2","8.1","+/-1.4"
"S0201","120","5.2","+/-0.2","4.2","+/-1.1"
"S0201","121","4.1","+/-0.2","3.9","+/-0.9"
"S0201","122","0.7","+/-0.1","2.9","+/-0.8"
,"122",
