","62.9","+/-2.3"
"S0201","260","31.4","+/-0.6","37.1","+/-2.3"
,"260",,,,
"S0201","261","2.56","+/-0.02","2.83","+/-0.09"
"S0201","262","2.37","+/-0.04","2.58","+/-0.16"
,"262",,,,
,"263",,,,
"S0201","263","77.2","+/-0.5","75.6","+/-2.1"
"S0201","264","4.3","+/-0.3","6.5","+/-1.3"
"S0201","265","10.2","+/-0.4","6.8","+/-1.4"
"S0201","266","8.3","+/-0.3","11.1","+/-1.3"
,"266",,,,
,"267",,,,
"S0201","267","9.1","+/-0.3","8.4","+/-1.3"
"S0201","268","12.0","+/-0.4","13.7","+/-1.6"
"S0201","269","16.7","+/-0.
