"
"S0201","256","5.6","+/-0.4","2.6","+/-0.7"
"S0201","257","17.9","+/-0.7","13.3","+/-1.8"
,"257",,,,
"S0201","258","2,089,031","+/-6,574","224,582","+/-6,449"
,"259",,,,
"S0201","259","69.4","+/-0.5","80.6","+/-1.5"
"S0201","260","30.6","+/-0.5","19.4","+/-1.5"
,"260",,,,
"S0201","261","2.74","+/-0.02","2.52","+/-0.04"
"S0201","262","2.34","+/-0.03","2.01","+/-0.11"
,"262",,,,
,"263",,,,
"S0201","263","74.6","+/-0.4","82.4","+/-1.5"
"S0201","264","3.9","+/-0.3","2.8","+/-0.6"
"S0201","265","20.0","+/-0.4"
