"C01001E",6.000,"Female:","N","N","N","N"
"C01001E",7.000,"Under 18 years","N","N","N","N"
"C01001E",8.000,"18 to 64 years","N","N","N","N"
"C01001E",9.000,"65 years and over","N","N","N","N"
"C01001F",.,"SEX BY AGE (SOME OTHER RACE ALONE)",,,,
"C01001F",.,"Universe:  Some other race alone population",,,,
"C01001F",1.000,"Total:","62,398","+/-9,409","52,989","71,807"
"C01001F",2.000,"Male:","33,489","+/-5,604","27,885","39,093"
"C01001F",3.000,"Under 18 years","11,166","+/-2,552","8,614","13,718"
"C01001F",
