999","N","N","N","N"
"B20005G",20.000,"$45,000 to $49,999","N","N","N","N"
"B20005G",21.000,"$50,000 to $54,999","N","N","N","N"
"B20005G",22.000,"$55,000 to $64,999","N","N","N","N"
"B20005G",23.000,"$65,000 to $74,999","N","N","N","N"
"B20005G",24.000,"$75,000 to $99,999","N","N","N","N"
"B20005G",25.000,"$100,000 or more","N","N","N","N"
"B20005G",26.000,"Other:","N","N","N","N"
"B20005G",27.000,"No earnings","N","N","N","N"
"B20005G",28.000,"With earnings:","N","N","N","N"
"B20005G",29.000,"$1 to $2,499
