Y AGE BY CITIZENSHIP STATUS (SOME OTHER RACE ALONE)",,,,
"B05003F",.,"Universe:  Some other race alone population",,,,
"B05003F",1.000,"Total:","N","N","N","N"
"B05003F",2.000,"Male:","N","N","N","N"
"B05003F",3.000,"Under 18 years:","N","N","N","N"
"B05003F",4.000,"Native","N","N","N","N"
"B05003F",5.000,"Foreign born:","N","N","N","N"
"B05003F",6.000,"Naturalized U.S. citizen","N","N","N","N"
"B05003F",7.000,"Not a U.S. citizen","N","N","N","N"
"B05003F",8.000,"18 years and over:","N","N","N","N"
"B05003F
