","+/-0.6","86.5","+/-2.3"
"S0201","84","27.1","+/-0.5","6.5","+/-1.6"
,"84",,,,
,"85",,,,
"S0201","85","5,968,250","+/-8,688","225,361","+/-8,764"
"S0201","86","17.8","+/-0.3","57.6","+/-2.5"
"S0201","87","30.4","+/-0.3","27.8","+/-2.0"
"S0201","88","25.2","+/-0.3","9.1","+/-1.3"
"S0201","89","17.3","+/-0.3","4.0","+/-0.9"
"S0201","90","9.2","+/-0.2","1.5","+/-0.6"
,"90",,,,
"S0201","91","82.2","+/-0.3","42.4","+/-2.5"
"S0201","92","81.0","+/-0.4","42.5","+/-2.9"
"S0201","93","83.3","+/-0.3","42.1","+/-3.5
