","78.9","+/-0.3","92.2","+/-1.3"
"S0201","207","14.8","+/-0.3","2.3","+/-0.6"
"S0201","208","6.1","+/-0.2","5.3","+/-1.2"
"S0201","209","0.2","+/-0.1","0.2","+/-0.2"
,"209",,,,
,"210",,,,
"S0201","210","3,376,763","+/-13,781","99,141","+/-3,994"
"S0201","211","46,832","+/-401","35,147","+/-1,972"
,"211",,,,
"S0201","212","82.8","+/-0.3","96.8","+/-1.0"
"S0201","213","63,719","+/-528","42,816","+/-2,250"
"S0201","214","23.3","+/-0.3","2.8","+/-0.9"
"S0201","215","13,088","+/-123","9,765","+/-2,527"
"S0201",
