4",37.000,"$75,000 to $99,999:","N","N","N","N"
"B25074",38.000,"Less than 20.0 percent","N","N","N","N"
"B25074",39.000,"20.0 to 24.9 percent","N","N","N","N"
"B25074",40.000,"25.0 to 29.9 percent","N","N","N","N"
"B25074",41.000,"30.0 to 34.9 percent","N","N","N","N"
"B25074",42.000,"35.0 percent or more","N","N","N","N"
"B25074",43.000,"Not computed","N","N","N","N"
"B25074",44.000,"$100,000 or more:","N","N","N","N"
"B25074",45.000,"Less than 20.0 percent","N","N","N","N"
"B25074",46.000,"20.0 to 24.9 p
