+/-4.8"
"S0201","246","28.4","+/-2.1","21.8","+/-8.1"
"S0201","247","35.9","+/-5.9","N","N"
,"247",,,,
"S0201","248","8.3","+/-0.4","4.5","+/-0.8"
"S0201","249","11.0","+/-0.9","4.9","+/-1.7"
"S0201","250","10.7","+/-0.9","4.5","+/-1.6"
"S0201","251","12.5","+/-1.4","5.0","+/-3.0"
"S0201","252","10.1","+/-1.0","4.4","+/-1.6"
"S0201","253","7.4","+/-0.3","4.3","+/-0.7"
"S0201","254","7.7","+/-0.4","4.4","+/-0.7"
"S0201","255","6.1","+/-0.6","4.1","+/-1.6"
"S0201","256","6.1","+/-0.4","2.6","+/-0.8"
"S0201","
