D",25.000,"Less than $10,000","N","N","N","N"
"C19037D",26.000,"$10,000 to $14,999","N","N","N","N"
"C19037D",27.000,"$15,000 to $24,999","N","N","N","N"
"C19037D",28.000,"$25,000 to $34,999","N","N","N","N"
"C19037D",29.000,"$35,000 to $49,999","N","N","N","N"
"C19037D",30.000,"$50,000 to $74,999","N","N","N","N"
"C19037D",31.000,"$75,000 to $99,999","N","N","N","N"
"C19037D",32.000,"$100,000 to $149,999","N","N","N","N"
"C19037D",33.000,"$150,000 to $199,999","N","N","N","N"
"C19037D",34.000,"$200,000 or 
