52","2.7","+/-0.2","3.0","+/-0.6"
,"52",,,,
"S0201","53","2.62","+/-0.01","2.42","+/-0.04"
"S0201","54","3.19","+/-0.02","2.97","+/-0.04"
,"54",,,,
,"55",,,,
"S0201","55","4,501,537","+/-1,982","452,320","+/-10,863"
"S0201","56","49.0","+/-0.4","56.6","+/-1.1"
"S0201","57","6.2","+/-0.1","7.8","+/-0.6"
"S0201","58","9.5","+/-0.2","9.7","+/-0.7"
"S0201","59","3.0","+/-0.1","1.7","+/-0.3"
"S0201","60","32.4","+/-0.3","24.1","+/-1.0"
,"60",,,,
"S0201","61","2,145,983","+/-1,978","211,596","+/-6,702"
"S0201","6
