t","N","N","N","N"
"B25101",6.000,"30 percent or more","N","N","N","N"
"B25101",7.000,"$20,000 to $34,999:","N","N","N","N"
"B25101",8.000,"Less than 20 percent","N","N","N","N"
"B25101",9.000,"20 to 29 percent","N","N","N","N"
"B25101",10.000,"30 percent or more","N","N","N","N"
"B25101",11.000,"$35,000 to $49,999:","N","N","N","N"
"B25101",12.000,"Less than 20 percent","N","N","N","N"
"B25101",13.000,"20 to 29 percent","N","N","N","N"
"B25101",14.000,"30 percent or more","N","N","N","N"
"B25101",15.000,"$
