 years","N","N","N","N"
"B01001I",27.000,"45 to 54 years","N","N","N","N"
"B01001I",28.000,"55 to 64 years","N","N","N","N"
"B01001I",29.000,"65 to 74 years","N","N","N","N"
"B01001I",30.000,"75 to 84 years","N","N","N","N"
"B01001I",31.000,"85 years and over","N","N","N","N"
"B01002",.,"MEDIAN AGE BY SEX",,,,
"B01002",.,"Universe:  Total population",,,,
"B01002",0.700,"Median age --",,,,
"B01002",1.000,"Total:","40.7","+/-0.4","40.3","41.1"
"B01002",2.000,"Male","38.8","+/-0.5","38.3","39.3"
"B01002",3.000
