20.2","+/-3.6"
,"185",,,,
"S0201","186","1,334,424","+/-10,701","27,582","+/-2,078"
"S0201","187","35.2","+/-0.6","22.1","+/-4.0"
"S0201","188","20.2","+/-0.5","27.5","+/-5.2"
"S0201","189","36.7","+/-0.5","32.9","+/-4.9"
"S0201","190","0.2","+/-0.1","1.0","+/-0.9"
"S0201","191","0.8","+/-0.1","2.3","+/-1.5"
"S0201","192","6.9","+/-0.4","14.2","+/-3.9"
,"192",,,,
,"193",,,,
"S0201","193","1.9","+/-0.1","1.4","+/-0.5"
"S0201","194","7.6","+/-0.2","10.1","+/-2.7"
"S0201","195","12.5","+/-0.3","15.1","+/-2.3"
