1","+/-2.6"
"S0201","245","16.6","+/-1.2","7.8","+/-3.2"
"S0201","246","21.8","+/-1.7","13.1","+/-6.1"
"S0201","247","23.6","+/-3.9","14.5","+/-14.1"
,"247",,,,
"S0201","248","7.8","+/-0.3","4.5","+/-0.7"
"S0201","249","9.7","+/-0.7","4.1","+/-1.7"
"S0201","250","9.3","+/-0.7","3.9","+/-1.7"
"S0201","251","10.9","+/-1.2","6.2","+/-3.8"
"S0201","252","8.7","+/-0.8","3.1","+/-1.5"
"S0201","253","7.2","+/-0.3","4.6","+/-0.6"
"S0201","254","7.1","+/-0.3","4.3","+/-0.7"
"S0201","255","8.2","+/-0.5","5.5","+/-1.1
