0.5","57.6","+/-1.8"
"S0201","63","2.8","+/-0.2","2.1","+/-0.6"
"S0201","64","8.2","+/-0.4","7.4","+/-1.0"
"S0201","65","1.2","+/-0.1","1.0","+/-0.5"
"S0201","66","34.1","+/-0.5","31.9","+/-1.7"
,"66",,,,
"S0201","67","1,473,732","+/-1,492","152,108","+/-5,562"
"S0201","68","49.3","+/-0.6","54.2","+/-2.0"
"S0201","69","9.8","+/-0.3","7.9","+/-0.9"
"S0201","70","10.9","+/-0.4","11.6","+/-1.3"
"S0201","71","1.9","+/-0.2","1.1","+/-0.4"
"S0201","72","28.1","+/-0.5","25.2","+/-1.7"
,"72",,,,
,"73",,,,
"S0201","
