1","+/-137","15,041","+/-397"
"S0201","216","2.9","+/-0.2","2.3","+/-0.4"
"S0201","217","7,210","+/-286","8,172","+/-1,120"
"S0201","218","2.0","+/-0.2","1.0","+/-0.3"
"S0201","219","2,950","+/-274","1,798","+/-507"
"S0201","220","19.7","+/-0.4","27.2","+/-1.3"
"S0201","221","23,903","+/-493","26,576","+/-1,383"
"S0201","222","4.8","+/-0.3","1.9","+/-0.5"
,"222",,,,
"S0201","223","1,405,655","+/-12,927","147,824","+/-5,004"
"S0201","224","77,839","+/-851","90,690","+/-2,391"
"S0201","225","72.4","+/-0.5","8
