79.9","+/-0.5","78.3","+/-1.6"
"S0201","207","13.1","+/-0.4","14.6","+/-1.3"
"S0201","208","6.8","+/-0.3","6.9","+/-0.8"
"S0201","209","0.2","+/-0.1","0.2","+/-0.1"
,"209",,,,
,"210",,,,
"S0201","210","1,325,443","+/-5,814","144,962","+/-4,917"
"S0201","211","63,422","+/-824","76,866","+/-2,950"
,"211",,,,
"S0201","212","81.7","+/-0.4","84.2","+/-1.3"
"S0201","213","89,316","+/-1,250","107,745","+/-4,775"
"S0201","214","27.5","+/-0.4","25.2","+/-1.7"
"S0201","215","14,993","+/-184","16,685","+/-495"
"S0201"
