7","37.2","+/-0.4","39.3","+/-1.7"
,"157",,,,
"S0201","158","1,429,533","+/-3,561","90,170","+/-2,920"
"S0201","159","56.5","+/-0.6","57.2","+/-2.4"
"S0201","160","56.4","+/-0.6","57.0","+/-2.4"
"S0201","161","53.0","+/-0.6","51.6","+/-2.4"
"S0201","162","3.4","+/-0.2","5.5","+/-1.2"
"S0201","163","6.1","+/-0.4","9.6","+/-2.0"
,"163",,,,
,"164",,,,
"S0201","164","1,598,736","+/-10,187","92,678","+/-4,209"
"S0201","165","80.4","+/-0.6","78.9","+/-2.3"
"S0201","166","11.6","+/-0.4","14.0","+/-1.8"
"S0201","16
