ive Hawaiian and Other Pacific Islander alone civilian population 18 years and over",,,,
"C21001E",1.000,"Total:","N","N","N","N"
"C21001E",2.000,"Male:","N","N","N","N"
"C21001E",3.000,"18 to 64 years:","N","N","N","N"
"C21001E",4.000,"Veteran","N","N","N","N"
"C21001E",5.000,"Nonveteran","N","N","N","N"
"C21001E",6.000,"65 years and over:","N","N","N","N"
"C21001E",7.000,"Veteran","N","N","N","N"
"C21001E",8.000,"Nonveteran","N","N","N","N"
"C21001E",9.000,"Female:","N","N","N","N"
"C21001E",10.000,"18 to
