-837","34,276","+/-3,086"
"S0201","227","7.2","+/-0.2","21.3","+/-3.1"
"S0201","228","40,031","+/-1,368","38,358","+/-2,915"
"S0201","229","21.4","+/-0.4","13.1","+/-2.2"
"S0201","230","26,955","+/-674","20,147","+/-3,440"
,"230",,,,
"S0201","231","9,363,941","*****","455,008","+/-12,982"
"S0201","232","23,716","+/-209","11,305","+/-563"
,"232",,,,
,"233",,,,
"S0201","233","1,812,170","+/-15,012","125,300","+/-5,878"
"S0201","234","1,246,388","+/-14,374","27,668","+/-2,973"
,"235",,,,
"S0201","235","54,744"
