1","174","16.1","+/-0.5","13.6","+/-1.2"
"S0201","175","26.2","+/-0.5","26.5","+/-1.3"
"S0201","176","0.1","+/-0.1","0.1","+/-0.1"
"S0201","177","8.4","+/-0.3","7.0","+/-0.8"
"S0201","178","10.5","+/-0.5","7.0","+/-0.8"
,"178",,,,
"S0201","179","925,131","+/-7,321","98,265","+/-4,599"
"S0201","180","35.7","+/-0.9","42.9","+/-2.4"
"S0201","181","14.0","+/-0.6","12.0","+/-1.6"
"S0201","182","19.2","+/-0.6","20.7","+/-1.4"
"S0201","183","0.2","+/-0.1","0.2","+/-0.1"
"S0201","184","15.6","+/-0.6","13.4","+/-1.6
