"
"B20005I",79.000,"$7,500 to $9,999","N","N","N","N"
"B20005I",80.000,"$10,000 to $12,499","N","N","N","N"
"B20005I",81.000,"$12,500 to $14,999","N","N","N","N"
"B20005I",82.000,"$15,000 to $17,499","N","N","N","N"
"B20005I",83.000,"$17,500 to $19,999","N","N","N","N"
"B20005I",84.000,"$20,000 to $22,499","N","N","N","N"
"B20005I",85.000,"$22,500 to $24,999","N","N","N","N"
"B20005I",86.000,"$25,000 to $29,999","N","N","N","N"
"B20005I",87.000,"$30,000 to $34,999","N","N","N","N"
"B20005I",88.000,"$35,000 
