1.6","16.7%","2.0",
"DP03",54.0,"$10,000 to $14,999","5.0%","1.1","7.8%","1.3",
"DP03",55.0,"$15,000 to $24,999","17.6%","2.5","14.7%","1.9",
"DP03",56.0,"$25,000 to $34,999","11.7%","1.9","13.8%","2.0",
"DP03",57.0,"$35,000 to $49,999","13.6%","1.9","14.1%","2.0",
"DP03",58.0,"$50,000 to $74,999","16.8%","1.9","15.0%","1.9",
"DP03",59.0,"$75,000 to $99,999","9.6%","1.5","7.6%","1.3",
"DP03",60.0,"$100,000 to $149,999","9.8%","1.6","7.2%","1.1",
"DP03",61.0,"$150,000 to $199,999","1.4%","0.6","2.0%","0.7",
