73","933,817","+/-6,857","100,675","+/-5,329"
"S0201","74","6.4","+/-0.3","6.3","+/-1.1"
"S0201","75","4.9","+/-0.3","4.3","+/-0.9"
"S0201","76","39.8","+/-0.5","39.4","+/-2.5"
"S0201","77","22.2","+/-0.5","22.9","+/-2.0"
"S0201","78","26.7","+/-0.6","27.1","+/-2.3"
,"78",,,,
"S0201","79","454,611","+/-4,937","50,386","+/-3,018"
"S0201","80","70.2","+/-0.8","67.0","+/-3.4"
"S0201","81","23.4","+/-0.8","26.0","+/-3.2"
"S0201","82","479,206","+/-5,372","50,289","+/-3,583"
"S0201","83","63.7","+/-0.8","66.0","
