minutes","N","N","N","N"
"B08134",10.000,"60 or more minutes","N","N","N","N"
"B08134",11.000,"Car, truck, or van:","N","N","N","N"
"B08134",12.000,"Less than 10 minutes","N","N","N","N"
"B08134",13.000,"10 to 14 minutes","N","N","N","N"
"B08134",14.000,"15 to 19 minutes","N","N","N","N"
"B08134",15.000,"20 to 24 minutes","N","N","N","N"
"B08134",16.000,"25 to 29 minutes","N","N","N","N"
"B08134",17.000,"30 to 34 minutes","N","N","N","N"
"B08134",18.000,"35 to 44 minutes","N","N","N","N"
"B08134",19.000,"45
